State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,pct_production
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Arecanut,453.0,186.0,0.00010685452738606531
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Arhar/Tur,49932.0,9287.0,0.005335258042120369
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Bajra,1332.0,1227.0,0.0007048951887242051
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Brinjal,407.0,8624.0,0.00495437335579262
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Cabbage,2.0,38.0,2.183049484231442e-05
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Castor seed,11416.0,5366.0,0.003082695666417347
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Cotton(lint),37661.0,77316.0,0.044417014190220566
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Cowpea(Lobia),527.0,253.0,0.0001453451367133039
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Dry chillies,2647.0,3965.0,0.002277839790783597
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Grapes,247.0,5644.0,0.003242402970790068
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Groundnut,711145.0,286591.0,0.16464271966720345
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Horse-gram,2317.0,1353.0,0.0007772805137276687
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Jowar,14486.0,9749.0,0.005600670900466402
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Lemon,391.0,2003.0,0.0011506968728725205
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Linseed,7.0,3.0,1.7234601191300856e-06
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Maize,27087.0,53226.0,0.030577629433605983
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Moong(Green Gram),481.0,534.0,0.0003067759012051553
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Onion,1414.0,31097.0,0.01786481310819609
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Other Kharif pulses,62.0,18.0,1.0340760714780514e-05
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Papaya,230.0,22418.0,0.012878842983552755
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Pome Granet,1450.0,23722.0,0.013627973648667965
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Ragi,2055.0,3163.0,0.001817101452269487
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Soyabean,2401.0,3866.0,0.0022209656068523037
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Sunflower,8109.0,6698.0,0.0038479119593111044
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Tomato,2991.0,88620.0,0.05091101191910273
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Turmeric,46.0,567.0,0.0003257339625155862
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Urad,48.0,45.0,2.585190178695129e-05
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Bajra,17.0,16.0,9.191787302027124e-06
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Brinjal,356.0,7543.0,0.004333353226199412
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Cabbage,11.0,207.0,0.0001189187482199759
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Castor seed,31.0,15.0,8.61730059565043e-06
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Coriander,1971.0,1234.0,0.0007089165956688419
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Cotton(lint),62.0,127.0,7.29598117098403e-05
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Cowpea(Lobia),32.0,26.0,1.4936654365794075e-05
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Dry chillies,27.0,54.0,3.102228214434154e-05
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Gram,85768.0,68614.0,0.03941783087133057
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Groundnut,17303.0,26335.0,0.015129107412430268
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Horse-gram,2510.0,1416.0,0.0008134731762294004
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Jowar,6605.0,3137.0,0.001802164797903693
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Maize,7777.0,57970.0,0.033302994368657024
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Moong(Green Gram),129.0,81.0,4.6533423216512315e-05
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Onion,611.0,14317.0,0.008224926175195145
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Other Kharif pulses,5.0,6.0,3.446920238260171e-06
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Ragi,822.0,1462.0,0.0008398995647227284
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Safflower,58.0,41.0,2.3553954961444506e-05
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Sunflower,5911.0,2879.0,0.0016539472276585056
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Sweet potato,1.0,9.0,5.170380357390257e-06
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Tomato,3482.0,80532.0,0.04626456343792802
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Urad,4.0,3.0,1.7234601191300856e-06
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Wheat,62.0,39.0,2.2404981548691112e-05
Andhra Pradesh,ANANTAPUR,2013,Whole Year ,Castor seed,11447.0,5381.0,0.003091312967012997
Andhra Pradesh,ANANTAPUR,2013,Whole Year ,Coriander,1971.0,1234.0,0.0007089165956688419
Andhra Pradesh,ANANTAPUR,2013,Whole Year ,Linseed,7.0,3.0,1.7234601191300856e-06
Andhra Pradesh,ANANTAPUR,2013,Whole Year ,Safflower,58.0,41.0,2.3553954961444506e-05
Andhra Pradesh,ANANTAPUR,2013,Whole Year ,Sweet potato,1.0,9.0,5.170380357390257e-06
Andhra Pradesh,ANANTAPUR,2013,Whole Year ,Wheat,62.0,39.0,2.2404981548691112e-05
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Arhar/Tur,7601.0,1923.0,0.001104737936362385
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Bajra,1789.0,3907.0,0.0022445195618137482
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Brinjal,919.0,19001.0,0.010915821907863586
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Cabbage,114.0,2140.0,0.0012294015516461278
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Castor seed,228.0,107.0,6.147007758230639e-05
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Coriander,27.0,16.0,9.191787302027124e-06
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Cotton(lint),157.0,391.0,0.00022462430219328785
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Cowpea(Lobia),1116.0,317.0,0.0001821122859214124
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Grapes,23.0,417.0,0.00023956095655908193
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Groundnut,143027.0,142455.0,0.08183850375689213
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Horse-gram,5499.0,3211.0,0.0018446768141755683
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Jowar,12.0,10.0,5.744867063766952e-06
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Lemon,46.0,236.0,0.00013557886270490008
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Maize,1905.0,7683.0,0.0044137813650921495
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Moong(Green Gram),540.0,599.0,0.00034411753711964044
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Onion,170.0,3201.0,0.0018389319471118013
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Other Kharif pulses,1792.0,520.0,0.0002987330873158815
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Papaya,526.0,13845.0,0.007953768449785346
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Pome Granet,78.0,1126.0,0.0006468720313801588
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Ragi,8006.0,10512.0,0.00603900425743182
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Sesamum,20.0,9.0,5.170380357390257e-06
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Soyabean,11.0,18.0,1.0340760714780514e-05
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Sunflower,66.0,52.0,2.987330873158815e-05
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Sweet potato,57.0,669.0,0.00038433160656600913
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Tomato,8397.0,232496.0,0.13356586128575612
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Turmeric,16.0,197.0,0.00011317388115620896
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Urad,365.0,339.0,0.00019475099346169967
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Arhar/Tur,10.0,3.0,1.7234601191300856e-06
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Bajra,2.0,4.0,2.297946825506781e-06
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Brinjal,774.0,16003.0,0.009193510762146254
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Cabbage,181.0,3398.0,0.0019521058282680106
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Coriander,65.0,39.0,2.2404981548691112e-05
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Cotton(lint),194.0,483.0,0.0002774770791799438
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Cowpea(Lobia),10.0,8.0,4.595893651013562e-06
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Dry chillies,1751.0,3488.0,0.002003809631841913
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Gram,8.0,10.0,5.744867063766952e-06
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Groundnut,12051.0,32863.0,0.018879356631657337
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Horse-gram,2011.0,871.0,0.0005003779212541016
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Maize,1303.0,9713.0,0.005579989379036841
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Moong(Green Gram),277.0,173.0,9.938620020316828e-05
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Onion,253.0,5928.0,0.003405557195401049
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Other Kharif pulses,4.0,5.0,2.872433531883476e-06
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Ragi,641.0,1140.0,0.0006549148452694326
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Sesamum,370.0,134.0,7.698121865447716e-05
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Sunflower,1078.0,860.0,0.000494058567483958
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Sweet potato,217.0,2548.0,0.0014637921278478196
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Tomato,5199.0,116546.0,0.06695412768137832
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Urad,1119.0,880.0,0.0005055483016114918
Andhra Pradesh,CHITTOOR,2013,Whole Year ,Castor seed,228.0,107.0,6.147007758230639e-05
Andhra Pradesh,CHITTOOR,2013,Whole Year ,Coriander,92.0,55.0,3.159676885071824e-05
Andhra Pradesh,CHITTOOR,2013,Whole Year ,Sweet potato,274.0,3217.0,0.0018481237344138285
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Arecanut,23.0,69.0,3.963958273999197e-05
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Arhar/Tur,465.0,447.0,0.00025679555775038275
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Bajra,66.0,78.0,4.4809963097382224e-05
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Brinjal,1615.0,10528.0,0.006048196044733847
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Cabbage,22.0,413.0,0.00023726300973357515
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Castor seed,45.0,36.0,2.068152142956103e-05
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Cotton(lint),21781.0,24728.0,0.01420590727528292
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Cowpea(Lobia),7.0,3.0,1.7234601191300856e-06
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Dry chillies,189.0,916.0,0.0005262298230410529
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Groundnut,61.0,114.0,6.549148452694325e-05
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Horse-gram,5.0,3.0,1.7234601191300856e-06
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Jowar,192.0,335.0,0.00019245304663619288
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Lemon,810.0,4406.0,0.002531188428295719
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Maize,513.0,1626.0,0.0009341153845685065
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Moong(Green Gram),210.0,86.0,4.940585674839579e-05
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Onion,595.0,11204.0,0.006436549058244493
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Papaya,271.0,26530.0,0.015241132320173724
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Ragi,1194.0,1005.0,0.0005773591399085787
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Sesamum,211.0,95.0,5.457623710578605e-05
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Sweet potato,22.0,193.0,0.00011087593433070217
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Tapioca,10383.0,191193.0,0.10983783685227949
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Tomato,400.0,7151.0,0.004108154437299748
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Turmeric,159.0,1059.0,0.0006083814220529202
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Urad,1969.0,1231.0,0.0007071931355497118
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Arhar/Tur,51.0,49.0,2.814984861245807e-05
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Brinjal,908.0,5919.0,0.003400386815043659
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Cabbage,28.0,526.0,0.0003021800075541417
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Cowpea(Lobia),249.0,204.0,0.00011719528810084582
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Dry chillies,103.0,483.0,0.0002774770791799438
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Gram,134.0,258.0,0.00014821757024518738
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Groundnut,127.0,328.0,0.00018843163969155605
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Horse-gram,116.0,53.0,3.0447795437964846e-05
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Jowar,12.0,55.0,3.159676885071824e-05
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Maize,10684.0,92096.0,0.05290792771046812
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Moong(Green Gram),21453.0,5041.0,0.0028959874868449208
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Onion,14.0,259.0,0.00014879205695156406
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Sesamum,880.0,185.0,0.00010628004067968863
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Sunflower,412.0,460.0,0.0002642638849332798
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Sweet potato,12.0,105.0,6.0321104169553e-05
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Tomato,716.0,8094.0,0.004649895401412972
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Urad,18625.0,2403.0,0.0013804915554231987
Andhra Pradesh,EAST GODAVARI,2013,Whole Year ,Castor seed,45.0,36.0,2.068152142956103e-05
Andhra Pradesh,EAST GODAVARI,2013,Whole Year ,Sweet potato,34.0,298.0,0.00017119703850025517
Andhra Pradesh,GUNTUR,2013,Kharif     ,Arhar/Tur,13579.0,17096.0,0.009821424732215981
Andhra Pradesh,GUNTUR,2013,Kharif     ,Bajra,3323.0,5812.0,0.0033389167374613528
Andhra Pradesh,GUNTUR,2013,Kharif     ,Brinjal,613.0,3954.0,0.0022715204370134527
Andhra Pradesh,GUNTUR,2013,Kharif     ,Cabbage,45.0,845.0,0.00048544126688830744
Andhra Pradesh,GUNTUR,2013,Kharif     ,Castor seed,869.0,1223.0,0.0007025972418986983
Andhra Pradesh,GUNTUR,2013,Kharif     ,Cotton(lint),193207.0,752371.0,0.43222713776334054
Andhra Pradesh,GUNTUR,2013,Kharif     ,Cowpea(Lobia),126.0,61.0,3.504368908897841e-05
Andhra Pradesh,GUNTUR,2013,Kharif     ,Dry chillies,63406.0,325717.0,0.18712008654089807
Andhra Pradesh,GUNTUR,2013,Kharif     ,Groundnut,510.0,955.0,0.000548634804589744
Andhra Pradesh,GUNTUR,2013,Kharif     ,Jowar,205.0,358.0,0.0002056662408828569
Andhra Pradesh,GUNTUR,2013,Kharif     ,Lemon,1978.0,36743.0,0.021108365052398912
Andhra Pradesh,GUNTUR,2013,Kharif     ,Maize,1530.0,4850.0,0.0027862605259269717
Andhra Pradesh,GUNTUR,2013,Kharif     ,Moong(Green Gram),4273.0,1577.0,0.0009059655359560484
Andhra Pradesh,GUNTUR,2013,Kharif     ,Onion,630.0,11864.0,0.006815710284453113
Andhra Pradesh,GUNTUR,2013,Kharif     ,Papaya,300.0,29369.0,0.016872100079577165
Andhra Pradesh,GUNTUR,2013,Kharif     ,Ragi,6.0,5.0,2.872433531883476e-06
Andhra Pradesh,GUNTUR,2013,Kharif     ,Sesamum,5672.0,4441.0,0.0025512954630189035
Andhra Pradesh,GUNTUR,2013,Kharif     ,Soyabean,433.0,697.0,0.00040041723434455654
Andhra Pradesh,GUNTUR,2013,Kharif     ,Tomato,688.0,18292.0,0.010508510833042509
Andhra Pradesh,GUNTUR,2013,Kharif     ,Turmeric,5276.0,36858.0,0.021174431023632232
Andhra Pradesh,GUNTUR,2013,Kharif     ,Urad,223.0,150.0,8.61730059565043e-05
Andhra Pradesh,GUNTUR,2013,Rabi       ,Arhar/Tur,292.0,368.0,0.00021141110794662386
Andhra Pradesh,GUNTUR,2013,Rabi       ,Brinjal,484.0,3122.0,0.0017935474973080426
Andhra Pradesh,GUNTUR,2013,Rabi       ,Cabbage,32.0,601.0,0.0003452665105323938
Andhra Pradesh,GUNTUR,2013,Rabi       ,Castor seed,64.0,90.0,5.170380357390258e-05
Andhra Pradesh,GUNTUR,2013,Rabi       ,Dry chillies,1407.0,6592.0,0.0037870163684351754
Andhra Pradesh,GUNTUR,2013,Rabi       ,Gram,9507.0,21676.0,0.012452573847421246
Andhra Pradesh,GUNTUR,2013,Rabi       ,Groundnut,4689.0,16791.0,0.00964620628677109
Andhra Pradesh,GUNTUR,2013,Rabi       ,Jowar,13556.0,82027.0,0.04712342106396118
Andhra Pradesh,GUNTUR,2013,Rabi       ,Maize,85535.0,643394.0,0.36962129996252746
Andhra Pradesh,GUNTUR,2013,Rabi       ,Moong(Green Gram),25828.0,24795.0,0.014244397884610158
Andhra Pradesh,GUNTUR,2013,Rabi       ,Onion,19.0,352.0,0.0002022193206445967
Andhra Pradesh,GUNTUR,2013,Rabi       ,Ragi,320.0,460.0,0.0002642638849332798
Andhra Pradesh,GUNTUR,2013,Rabi       ,Sesamum,1132.0,238.0,0.00013672783611765347
Andhra Pradesh,GUNTUR,2013,Rabi       ,Soyabean,54.0,87.0,4.998034345477249e-05
Andhra Pradesh,GUNTUR,2013,Rabi       ,Sunflower,16.0,18.0,1.0340760714780514e-05
Andhra Pradesh,GUNTUR,2013,Rabi       ,Tomato,682.0,7710.0,0.00442929250616432
Andhra Pradesh,GUNTUR,2013,Rabi       ,Urad,36768.0,40077.0,0.023023703731458817
Andhra Pradesh,GUNTUR,2013,Whole Year ,Castor seed,933.0,1313.0,0.0007543010454726008
Andhra Pradesh,KADAPA,2013,Kharif     ,Arhar/Tur,8085.0,2442.0,0.0014028965369718897
Andhra Pradesh,KADAPA,2013,Kharif     ,Bajra,2833.0,5476.0,0.0031458892041187833
Andhra Pradesh,KADAPA,2013,Kharif     ,Brinjal,436.0,10788.0,0.006197562588391789
Andhra Pradesh,KADAPA,2013,Kharif     ,Castor seed,1093.0,514.0,0.00029528616707762134
Andhra Pradesh,KADAPA,2013,Kharif     ,Cotton(lint),34119.0,50175.0,0.028824870492450687
Andhra Pradesh,KADAPA,2013,Kharif     ,Cowpea(Lobia),1157.0,590.0,0.0003389471567622502
Andhra Pradesh,KADAPA,2013,Kharif     ,Dry chillies,679.0,2463.0,0.0014149607578058004
Andhra Pradesh,KADAPA,2013,Kharif     ,Grapes,1.0,18.0,1.0340760714780514e-05
Andhra Pradesh,KADAPA,2013,Kharif     ,Groundnut,42251.0,43307.0,0.02487929579305554
Andhra Pradesh,KADAPA,2013,Kharif     ,Horse-gram,880.0,514.0,0.00029528616707762134
Andhra Pradesh,KADAPA,2013,Kharif     ,Jowar,5503.0,11529.0,0.006623257237816919
Andhra Pradesh,KADAPA,2013,Kharif     ,Lemon,1725.0,8839.0,0.005077887997663609
Andhra Pradesh,KADAPA,2013,Kharif     ,Linseed,466.0,225.0,0.00012925950893475643
Andhra Pradesh,KADAPA,2013,Kharif     ,Maize,1125.0,4537.0,0.0026064461868310664
Andhra Pradesh,KADAPA,2013,Kharif     ,Moong(Green Gram),250.0,278.0,0.0001597073043727213
Andhra Pradesh,KADAPA,2013,Kharif     ,Onion,2497.0,24361.0,0.013995070654042674
Andhra Pradesh,KADAPA,2013,Kharif     ,Other Kharif pulses,28.0,8.0,4.595893651013562e-06
Andhra Pradesh,KADAPA,2013,Kharif     ,Papaya,1876.0,131607.0,0.07560647196611774
Andhra Pradesh,KADAPA,2013,Kharif     ,Pome Granet,55.0,794.0,0.00045614244486309605
Andhra Pradesh,KADAPA,2013,Kharif     ,Ragi,21.0,29.0,1.666011448492416e-05
Andhra Pradesh,KADAPA,2013,Kharif     ,Sesamum,15.0,7.0,4.021406944636866e-06
Andhra Pradesh,KADAPA,2013,Kharif     ,Soyabean,65.0,105.0,6.0321104169553e-05
Andhra Pradesh,KADAPA,2013,Kharif     ,Sunflower,1139.0,714.0,0.00041018350835296037
Andhra Pradesh,KADAPA,2013,Kharif     ,Sweet potato,21.0,184.0,0.00010570555397331193
Andhra Pradesh,KADAPA,2013,Kharif     ,Tomato,2638.0,132441.0,0.07608559387923589
Andhra Pradesh,KADAPA,2013,Kharif     ,Turmeric,4044.0,39304.0,0.02257962550742963
Andhra Pradesh,KADAPA,2013,Kharif     ,Urad,70.0,65.0,3.734163591448519e-05
Andhra Pradesh,KADAPA,2013,Rabi       ,Arhar/Tur,31.0,9.0,5.170380357390257e-06
Andhra Pradesh,KADAPA,2013,Rabi       ,Bajra,1354.0,2617.0,0.0015034317105878114
Andhra Pradesh,KADAPA,2013,Rabi       ,Brinjal,495.0,12247.0,0.0070357386929953865
Andhra Pradesh,KADAPA,2013,Rabi       ,Castor seed,24.0,11.0,6.319353770143647e-06
Andhra Pradesh,KADAPA,2013,Rabi       ,Coriander,4209.0,2290.0,0.0013155745576026322
Andhra Pradesh,KADAPA,2013,Rabi       ,Cotton(lint),1803.0,2651.0,0.0015229642586046192
Andhra Pradesh,KADAPA,2013,Rabi       ,Cowpea(Lobia),881.0,397.0,0.00022807122243154803
Andhra Pradesh,KADAPA,2013,Rabi       ,Dry chillies,78.0,155.0,8.904543948838777e-05
Andhra Pradesh,KADAPA,2013,Rabi       ,Gram,97046.0,131594.0,0.07559900363893483
Andhra Pradesh,KADAPA,2013,Rabi       ,Groundnut,17263.0,37374.0,0.02147086616412261
Andhra Pradesh,KADAPA,2013,Rabi       ,Horse-gram,2690.0,1781.0,0.001023160824056894
Andhra Pradesh,KADAPA,2013,Rabi       ,Jowar,6578.0,8446.0,0.0048521147220575685
Andhra Pradesh,KADAPA,2013,Rabi       ,Maize,4364.0,32529.0,0.01868747807172752
Andhra Pradesh,KADAPA,2013,Rabi       ,Moong(Green Gram),1070.0,669.0,0.00038433160656600913
Andhra Pradesh,KADAPA,2013,Rabi       ,Onion,926.0,9674.0,0.00555758439748815
Andhra Pradesh,KADAPA,2013,Rabi       ,Other Kharif pulses,92.0,112.0,6.434251111418986e-05
Andhra Pradesh,KADAPA,2013,Rabi       ,Ragi,110.0,196.0,0.00011259939444983228
Andhra Pradesh,KADAPA,2013,Rabi       ,Sesamum,9201.0,3322.0,0.0019084448385833816
Andhra Pradesh,KADAPA,2013,Rabi       ,Sunflower,26486.0,21268.0,0.012218183271219554
Andhra Pradesh,KADAPA,2013,Rabi       ,Sweet potato,67.0,588.0,0.0003377981833494968
Andhra Pradesh,KADAPA,2013,Rabi       ,Tomato,2803.0,68522.0,0.039364978094343916
Andhra Pradesh,KADAPA,2013,Rabi       ,Turmeric,8.0,78.0,4.4809963097382224e-05
Andhra Pradesh,KADAPA,2013,Rabi       ,Urad,2286.0,1797.0,0.0010323526113589214
Andhra Pradesh,KADAPA,2013,Rabi       ,Wheat,12.0,8.0,4.595893651013562e-06
Andhra Pradesh,KADAPA,2013,Whole Year ,Castor seed,1117.0,525.0,0.00030160552084776497
Andhra Pradesh,KADAPA,2013,Whole Year ,Coriander,4209.0,2290.0,0.0013155745576026322
Andhra Pradesh,KADAPA,2013,Whole Year ,Linseed,466.0,225.0,0.00012925950893475643
Andhra Pradesh,KADAPA,2013,Whole Year ,Sweet potato,88.0,772.0,0.0004435037373228087
Andhra Pradesh,KADAPA,2013,Whole Year ,Wheat,12.0,8.0,4.595893651013562e-06
Andhra Pradesh,KRISHNA,2013,Kharif     ,Arhar/Tur,978.0,577.0,0.00033147882957935314
Andhra Pradesh,KRISHNA,2013,Kharif     ,Brinjal,555.0,3580.0,0.002056662408828569
Andhra Pradesh,KRISHNA,2013,Kharif     ,Cabbage,75.0,1408.0,0.0008088772825783869
Andhra Pradesh,KRISHNA,2013,Kharif     ,Cotton(lint),59304.0,224658.0,0.1290630344811756
Andhra Pradesh,KRISHNA,2013,Kharif     ,Dry chillies,9752.0,48350.0,0.027776432253313214
Andhra Pradesh,KRISHNA,2013,Kharif     ,Groundnut,2079.0,4002.0,0.0022990957989195344
Andhra Pradesh,KRISHNA,2013,Kharif     ,Jowar,8.0,14.0,8.042813889273732e-06
Andhra Pradesh,KRISHNA,2013,Kharif     ,Lemon,547.0,4358.0,0.0025036130663896377
Andhra Pradesh,KRISHNA,2013,Kharif     ,Maize,7321.0,30368.0,0.01744601229924748
Andhra Pradesh,KRISHNA,2013,Kharif     ,Moong(Green Gram),3135.0,1524.0,0.0008755177405180835
Andhra Pradesh,KRISHNA,2013,Kharif     ,Papaya,70.0,6853.0,0.003936957398799493
Andhra Pradesh,KRISHNA,2013,Kharif     ,Sesamum,217.0,97.0,5.572521051853944e-05
Andhra Pradesh,KRISHNA,2013,Kharif     ,Tomato,545.0,9744.0,0.005597798466934518
Andhra Pradesh,KRISHNA,2013,Kharif     ,Turmeric,2130.0,23626.0,0.013572822924855801
Andhra Pradesh,KRISHNA,2013,Kharif     ,Urad,1062.0,748.0,0.00042971605636976803
Andhra Pradesh,KRISHNA,2013,Rabi       ,Brinjal,591.0,3812.0,0.002189943324707962
Andhra Pradesh,KRISHNA,2013,Rabi       ,Cabbage,79.0,1483.0,0.0008519637855566391
Andhra Pradesh,KRISHNA,2013,Rabi       ,Castor seed,20.0,16.0,9.191787302027124e-06
